date,city,precipitation,sunshine,templature
2015/12/1,Sapporo,124,91.6,0.8
2016/1/1,Sapporo,74,88.2,-3.5
2016/2/1,Sapporo,109.5,99.3,-2.3
2016/3/1,Sapporo,60.5,164.1,2.1
2016/4/1,Sapporo,58.5,174.9,7.8
2016/5/1,Sapporo,40.5,229.5,14.9
2016/6/1,Sapporo,112.5,157.7,16.3
2016/7/1,Sapporo,118.5,211.1,20.7
2016/8/1,Sapporo,279,225.3,23.9
2016/9/1,Sapporo,107,155,19.4
2016/10/1,Sapporo,78,145,10.6
2016/11/1,Sapporo,115.5,89.6,2.1
2016/12/1,Sapporo,206.5,78.8,-1
2017/1/1,Sapporo,72.5,77.2,-3.9
2017/2/1,Sapporo,57.5,87,-2
2017/3/1,Sapporo,75.5,184.1,1.4
2017/4/1,Sapporo,65.5,193.2,7.7
2017/5/1,Sapporo,57.5,212.4,14.4
2017/6/1,Sapporo,168.5,165.8,16
2017/7/1,Sapporo,75.5,200.8,22.9
2017/8/1,Sapporo,78.5,184.4,21.7
2017/9/1,Sapporo,187,183.3,17.7
2017/10/1,Sapporo,114,152.9,11.3
2017/11/1,Sapporo,129,94,4.3
2017/12/1,Sapporo,77,84.8,-2
2018/1/1,Sapporo,99.5,88.4,-2.6
2018/2/1,Sapporo,43,115.3,-4.2
2018/3/1,Sapporo,115.5,159.1,2.4
2018/4/1,Sapporo,36.5,184.1,8.2
2018/5/1,Sapporo,66,205.4,13.4
2018/6/1,Sapporo,141.5,160.1,16.6
2018/7/1,Sapporo,155.5,177.4,21.4
2018/8/1,Sapporo,228.5,123.4,21.2
2018/9/1,Sapporo,49.5,184.4,18.9
2018/10/1,Sapporo,187,161.4,13
2018/11/1,Sapporo,73,106.8,6.4
2018/12/1,Sapporo,86.5,75.8,-1
2019/1/1,Sapporo,86,102.5,-3
2019/2/1,Sapporo,32.5,114.1,-2.6
2019/3/1,Sapporo,39,157.3,2.5
2019/4/1,Sapporo,30.5,223.4,8
2019/5/1,Sapporo,29.5,270.8,15.7
2019/6/1,Sapporo,71,193.1,17.4
2019/7/1,Sapporo,31.5,185.1,21.7
2019/8/1,Sapporo,144.5,164.6,22.5
2019/9/1,Sapporo,108.5,208.5,19.3
2019/10/1,Sapporo,97,158.6,13.3
2019/11/1,Sapporo,82,121.5,3.9
2019/12/1,Sapporo,62,88.2,-0.8
2020/1/1,Sapporo,51.5,93.8,-2.3
2020/2/1,Sapporo,157,99.6,-2.1
2020/3/1,Sapporo,107.5,174.2,3.3
2020/4/1,Sapporo,52.5,187.3,6.8
2020/5/1,Sapporo,45.5,205.3,13.7
2020/6/1,Sapporo,51.5,142.4,18.3
2020/7/1,Sapporo,56.5,200,21.2
2020/8/1,Sapporo,124,189.5,23.3
2020/9/1,Sapporo,53.5,140.1,20.1
2020/10/1,Sapporo,66,152.9,13.1
2020/11/1,Sapporo,113,84,6.3
2020/12/1,Sapporo,26.5,95.2,-1.6
2021/1/1,Sapporo,90.5,109.5,-4.4
2021/2/1,Sapporo,78.5,114.2,-2.2
2021/3/1,Sapporo,79.5,161.7,3.8
2021/4/1,Sapporo,112,207.1,7.9
2021/5/1,Sapporo,76.5,148.5,13.1
2021/6/1,Sapporo,50.5,260.7,18.9
2021/7/1,Sapporo,7.5,285.3,23.9
2021/8/1,Sapporo,108.5,187.4,22.9
2021/9/1,Sapporo,73,201.2,18.8
2021/10/1,Sapporo,150.5,158.2,12.5
2021/11/1,Sapporo,153.5,105.1,7.3
2021/12/1,Sapporo,108.5,110.1,-0.5
2022/1/1,Sapporo,170,85,-3.2
2022/2/1,Sapporo,112,120.7,-2.2
2022/3/1,Sapporo,54.5,131.9,2.6
2022/4/1,Sapporo,15,243,9.1
2022/5/1,Sapporo,66.5,224.1,14.9
2022/6/1,Sapporo,71,173.2,16.8
2022/7/1,Sapporo,63,179.4,23.1
2022/8/1,Sapporo,233,152.6,22.7
2022/9/1,Sapporo,87.5,196.1,19.8
2022/10/1,Sapporo,80,164,12.6
2022/11/1,Sapporo,82.5,96.7,7.1
2022/12/1,Sapporo,119,81.1,-1.4
2023/1/1,Sapporo,71.5,123.8,-4.4
2023/2/1,Sapporo,104,102.8,-2.7
2023/3/1,Sapporo,35.5,179.7,4.9
2023/4/1,Sapporo,61,161.6,9.2
2023/5/1,Sapporo,21.5,224.2,13.8
2023/6/1,Sapporo,133.5,215.3,19.3
2023/7/1,Sapporo,61.5,171.6,23.8
2023/8/1,Sapporo,69.5,175.5,26.7
2023/9/1,Sapporo,146,144.1,21.5
2023/10/1,Sapporo,88.5,177.3,13.3
2023/11/1,Sapporo,126.5,105.6,6.7
2023/12/1,Sapporo,47,108.1,-0.7
2024/1/1,Sapporo,153.5,81,-1.8
2024/2/1,Sapporo,117,127.6,-1.9
2024/3/1,Sapporo,67.5,181.7,0.8
2024/4/1,Sapporo,34.5,206.9,10.4
2024/5/1,Sapporo,40,214.6,14.2
2024/6/1,Sapporo,38,202.4,19
2024/7/1,Sapporo,144,190.9,23.3
2024/8/1,Sapporo,102.5,133.7,24.6
2024/9/1,Sapporo,74.5,212.3,19.9
2024/10/1,Sapporo,160,178.4,13.8
2024/11/1,Sapporo,134,98.7,6
2024/12/1,Sapporo,54.5,91.3,-1.9
1900/1/1,Fukuoka,89.9,86.3,3.7
1900/2/1,Fukuoka,29,106.1,4.9
1900/3/1,Fukuoka,47.1,164.3,8.2
1900/4/1,Fukuoka,140.6,142.9,13.4
1900/5/1,Fukuoka,258.7,211.5,17.6
1900/6/1,Fukuoka,126.5,201,20.7
1900/7/1,Fukuoka,467.4,174.6,24.5
1900/8/1,Fukuoka,239.2,280.5,26.8
1900/9/1,Fukuoka,134.7,174.6,23.3
1900/10/1,Fukuoka,114,192.7,16.8
1900/11/1,Fukuoka,125.3,134.7,12
1900/12/1,Fukuoka,30.3,94,7
1901/1/1,Fukuoka,80.6,120.7,7.5
1901/2/1,Fukuoka,62.5,94.5,3.4
1901/3/1,Fukuoka,72,206.6,7.1
1901/4/1,Fukuoka,121.8,156.1,13.9
1901/5/1,Fukuoka,65.9,192.4,16.2
1901/6/1,Fukuoka,322.3,124.4,20.8
1901/7/1,Fukuoka,565.9,90.9,23.2
1901/8/1,Fukuoka,118.9,275,26.3
1901/9/1,Fukuoka,44.4,200.1,21.7
1901/10/1,Fukuoka,193.4,149.9,17.9
1901/11/1,Fukuoka,31.2,156.6,10.5
1901/12/1,Fukuoka,35.6,135.9,5.7
1902/1/1,Fukuoka,40.8,151.7,5.2
1902/2/1,Fukuoka,44.7,137.9,5.1
1902/3/1,Fukuoka,90,153.3,10
1902/4/1,Fukuoka,191.3,143.8,12.4
1902/5/1,Fukuoka,232.6,154.2,17.4
1902/6/1,Fukuoka,158.8,166.1,20.5
1902/7/1,Fukuoka,129.1,190.6,24.6
1902/8/1,Fukuoka,286.4,180.2,24.9
1902/9/1,Fukuoka,251.1,153.7,21.5
1902/10/1,Fukuoka,53.5,195.1,16.2
1902/11/1,Fukuoka,108.2,145.6,13.4
1902/12/1,Fukuoka,152.3,90.4,9.5
1903/1/1,Fukuoka,82.8,81.1,6.1
1903/2/1,Fukuoka,125.7,102.6,6
1903/3/1,Fukuoka,138.2,104.9,9.9
1903/4/1,Fukuoka,134.4,140.2,13.4
1903/5/1,Fukuoka,241.3,191.9,16.8
1903/6/1,Fukuoka,68.1,173.5,20.6
1903/7/1,Fukuoka,229.9,117.3,24.3
1903/8/1,Fukuoka,96.8,257,27.2
1903/9/1,Fukuoka,49.2,189,23.8
1903/10/1,Fukuoka,146.4,144.2,16.7
1903/11/1,Fukuoka,76.9,123.6,10.8
1903/12/1,Fukuoka,67.3,100.5,5.8
1904/1/1,Fukuoka,29.4,95.1,4.1
1904/2/1,Fukuoka,60.7,166.5,5.8
1904/3/1,Fukuoka,94,146.1,8.2
1904/4/1,Fukuoka,285.5,117.5,14.2
1904/5/1,Fukuoka,125.4,194.6,16.6
1904/6/1,Fukuoka,436.7,161.9,21.7
1904/7/1,Fukuoka,115.2,239.6,26
1904/8/1,Fukuoka,1.5,259.8,26.7
1904/9/1,Fukuoka,112.1,188.8,21.5
1904/10/1,Fukuoka,62.2,188.6,16
1904/11/1,Fukuoka,81.9,178.1,10.3
1904/12/1,Fukuoka,113.3,141.4,7.8
1905/1/1,Fukuoka,63.7,123.3,7.4
1905/2/1,Fukuoka,67.6,102.8,4.5
1905/3/1,Fukuoka,236.2,107.7,8.5
1905/4/1,Fukuoka,99.3,160.4,12
1905/5/1,Fukuoka,101.8,181.5,17.7
1905/6/1,Fukuoka,357.4,138.9,20.9
1905/7/1,Fukuoka,594.6,168.3,25.7
1905/8/1,Fukuoka,405.5,149.6,24.8
1905/9/1,Fukuoka,71.4,166,22.8
1905/10/1,Fukuoka,64.1,183.6,16.8
1905/11/1,Fukuoka,29,179,11.8
1905/12/1,Fukuoka,120.7,98.2,9.6
1906/1/1,Fukuoka,82.5,105.2,4.7
1906/2/1,Fukuoka,142.9,71.1,5
1906/3/1,Fukuoka,90.1,175.5,8
1906/4/1,Fukuoka,63,202,12.8
1906/5/1,Fukuoka,151.9,156.6,17.7
1906/6/1,Fukuoka,337.8,110.4,20.6
1906/7/1,Fukuoka,60.3,178.8,24.8
1906/8/1,Fukuoka,157.6,186.2,26.4
1906/9/1,Fukuoka,272,130.4,22.4
1906/10/1,Fukuoka,153.1,158.3,16.5
1906/11/1,Fukuoka,25.8,111.5,11
1906/12/1,Fukuoka,71.9,86.7,6.8
1907/1/1,Fukuoka,84.2,116.2,6.1
1907/2/1,Fukuoka,91.5,98.6,3.4
1907/3/1,Fukuoka,88.1,136.7,7.7
1907/4/1,Fukuoka,118.5,188.6,12.6
1907/5/1,Fukuoka,60.6,229.7,17.4
1907/6/1,Fukuoka,137.2,167.3,20.1
1907/7/1,Fukuoka,308.5,187.9,24.5
1907/8/1,Fukuoka,75.9,231.2,26.1
1907/9/1,Fukuoka,305.8,160,21.6
1907/10/1,Fukuoka,121.6,147.4,16.5
1907/11/1,Fukuoka,83.3,97.6,12.1
1907/12/1,Fukuoka,27.4,122.5,5.9
1908/1/1,Fukuoka,79.7,102.8,6.2
1908/2/1,Fukuoka,33.8,121.8,4.5
1908/3/1,Fukuoka,85.5,143.2,8.2
1908/4/1,Fukuoka,205.9,156.5,12.7
1908/5/1,Fukuoka,62.8,209.7,16.9
1908/6/1,Fukuoka,400.6,166.8,21.7
1908/7/1,Fukuoka,316.2,189,24.6
1908/8/1,Fukuoka,158.2,233.6,26.3
1908/9/1,Fukuoka,163.1,184.8,21.5
1908/10/1,Fukuoka,136,165.4,16.4
1908/11/1,Fukuoka,27.7,95.6,10.6
1908/12/1,Fukuoka,51.8,131.9,7.7
1909/1/1,Fukuoka,72.8,76.4,5.3
1909/2/1,Fukuoka,51.6,85.8,4.2
1909/3/1,Fukuoka,147.6,127.3,6.9
1909/4/1,Fukuoka,132.9,172.4,13.3
1909/5/1,Fukuoka,57.8,194.3,16.8
1909/6/1,Fukuoka,279.9,96.4,21.4
1909/7/1,Fukuoka,281.6,192.4,25.5
1909/8/1,Fukuoka,181.4,188.1,26.1
1909/9/1,Fukuoka,362.8,131.3,23.6
1909/10/1,Fukuoka,78.5,164.2,15.8
1909/11/1,Fukuoka,79.1,131.5,12
1909/12/1,Fukuoka,73,102.8,6.2
1910/1/1,Fukuoka,152.6,83.5,6.2
1910/2/1,Fukuoka,79.7,89,3.8
1910/3/1,Fukuoka,141.6,123.6,7.5
1910/4/1,Fukuoka,98.2,177.9,12
1910/5/1,Fukuoka,125.6,189.4,17.2
1910/6/1,Fukuoka,394.3,103.7,22
1910/7/1,Fukuoka,116.5,201.3,25.9
1910/8/1,Fukuoka,80.6,219.4,25.8
1910/9/1,Fukuoka,335.7,90,22
1910/10/1,Fukuoka,62.4,162.2,15.4
1910/11/1,Fukuoka,72.5,124.6,10.8
1910/12/1,Fukuoka,58.6,61.8,5.3
1911/1/1,Fukuoka,69.4,88.2,4.9
1911/2/1,Fukuoka,33,95,5.2
1911/3/1,Fukuoka,208.5,127.5,9
1911/4/1,Fukuoka,121.9,185.3,12.4
1911/5/1,Fukuoka,94.9,173.9,17.1
1911/6/1,Fukuoka,317,123.4,21.4
1911/7/1,Fukuoka,244.7,181.8,25.5
1911/8/1,Fukuoka,77.6,215.1,26.2
1911/9/1,Fukuoka,283.9,152.8,24
1911/10/1,Fukuoka,110.7,167.1,15.9
1911/11/1,Fukuoka,128.5,137.4,12.1
1911/12/1,Fukuoka,58.1,95.5,6.3
1912/1/1,Fukuoka,59.5,75.5,4.4
1912/2/1,Fukuoka,156.7,110.2,7.4
1912/3/1,Fukuoka,139.1,150.6,8.9
1912/4/1,Fukuoka,155.8,202.3,13.6
1912/5/1,Fukuoka,43.7,237.1,17.1
1912/6/1,Fukuoka,115.1,218.1,21
1912/7/1,Fukuoka,434.2,134.2,25.1
1912/8/1,Fukuoka,41.4,248.6,26.2
1912/9/1,Fukuoka,130.3,149.5,20.9
1912/10/1,Fukuoka,90.8,173.8,15.2
1912/11/1,Fukuoka,70.8,115.4,9.8
1912/12/1,Fukuoka,155,118.4,6.6
1913/1/1,Fukuoka,81.9,128,4.5
1913/2/1,Fukuoka,42.1,117.7,4.8
1913/3/1,Fukuoka,21.8,197.9,6.9
1913/4/1,Fukuoka,276.1,144.3,14.4
1913/5/1,Fukuoka,143.2,237.7,16.3
1913/6/1,Fukuoka,189.5,133.3,21.1
1913/7/1,Fukuoka,30.9,241.6,24.5
1913/8/1,Fukuoka,47.8,248.2,25.1
1913/9/1,Fukuoka,148.9,191.9,20.5
1913/10/1,Fukuoka,109.8,188.8,16.1
1913/11/1,Fukuoka,61.9,151.5,11
1913/12/1,Fukuoka,107.5,72,6.7
1914/1/1,Fukuoka,66.2,149.5,5.4
1914/2/1,Fukuoka,120.4,113.8,5.9
1914/3/1,Fukuoka,168.1,165.9,10.3
1914/4/1,Fukuoka,153.4,187.9,12.7
1914/5/1,Fukuoka,147.6,171,17.6
1914/6/1,Fukuoka,586.1,142.3,21.4
1914/7/1,Fukuoka,29.6,240.2,28
1914/8/1,Fukuoka,137.9,244.8,26.7
1914/9/1,Fukuoka,89.1,218.4,22.8
1914/10/1,Fukuoka,157.8,177.4,16.2
1914/11/1,Fukuoka,87.9,138,12.2
1914/12/1,Fukuoka,76.2,101.4,7.7
1915/1/1,Fukuoka,57.7,101.3,5
1915/2/1,Fukuoka,108,89.5,5.6
1915/3/1,Fukuoka,85.1,192.9,7.2
1915/4/1,Fukuoka,211,132.6,13.1
1915/5/1,Fukuoka,112.1,259.2,16.4
1915/6/1,Fukuoka,391.8,106.2,22
1915/7/1,Fukuoka,115.3,312.8,26.2
1915/8/1,Fukuoka,158.3,243.6,26.4
1915/9/1,Fukuoka,373.4,124.1,22.4
1915/10/1,Fukuoka,195.5,145.2,18.2
1915/11/1,Fukuoka,73.4,115.4,12.9
1915/12/1,Fukuoka,19.4,128.5,7.9
1916/1/1,Fukuoka,73.4,147.9,7
1916/2/1,Fukuoka,96.3,105.9,5.4
1916/3/1,Fukuoka,65.7,182.3,6.4
1916/4/1,Fukuoka,194.9,169.5,13.6
1916/5/1,Fukuoka,85.8,249.9,17.2
1916/6/1,Fukuoka,349.5,167.5,23.5
1916/7/1,Fukuoka,347.9,152.5,25.6
1916/8/1,Fukuoka,61.2,245.5,26.5
1916/9/1,Fukuoka,187.6,189.1,24.4
1916/10/1,Fukuoka,123,167.8,17.4
1916/11/1,Fukuoka,38.9,154.8,12.9
1916/12/1,Fukuoka,52.6,163.4,7.2
1917/1/1,Fukuoka,64.3,93.3,2.7
1917/2/1,Fukuoka,76.5,117.6,4
1917/3/1,Fukuoka,117.4,158,7
1917/4/1,Fukuoka,106.5,219,12.5
1917/5/1,Fukuoka,48.7,263.6,16
1917/6/1,Fukuoka,314.3,130.5,21.1
1917/7/1,Fukuoka,170.8,249.6,26.6
1917/8/1,Fukuoka,269.2,192.7,25.9
1917/9/1,Fukuoka,220.8,130.2,24
1917/10/1,Fukuoka,169.6,127.8,17
1917/11/1,Fukuoka,41.8,153.8,9.3
1917/12/1,Fukuoka,76.8,70,4.4
1918/1/1,Fukuoka,21,110,2.2
1918/2/1,Fukuoka,45.1,127.3,4.8
1918/3/1,Fukuoka,121.5,169.9,7.7
1918/4/1,Fukuoka,144.1,169.5,12.8
1918/5/1,Fukuoka,126.2,202.1,16.4
1918/6/1,Fukuoka,231.5,128,21.2
1918/7/1,Fukuoka,427.7,173.8,25.4
1918/8/1,Fukuoka,157.3,217.1,25.5
1918/9/1,Fukuoka,89.6,218.5,21.5
1918/10/1,Fukuoka,222.1,195.7,16.6
1918/11/1,Fukuoka,109.6,120.4,11.2
1918/12/1,Fukuoka,142.3,86.8,7.2
1919/1/1,Fukuoka,89.9,82.5,5
1919/2/1,Fukuoka,72.4,118.2,5.7
1919/3/1,Fukuoka,108.7,177.8,9.9
1919/4/1,Fukuoka,63.2,219.7,13.4
1919/5/1,Fukuoka,70.3,270.3,17.5
1919/6/1,Fukuoka,139.9,144.9,22.3
1919/7/1,Fukuoka,236.9,181.2,25.3
1919/8/1,Fukuoka,147.9,224.7,25.7
1919/9/1,Fukuoka,104.9,199.9,21.4
1919/10/1,Fukuoka,115.1,201.6,15.8
1919/11/1,Fukuoka,79.8,121.1,11.4
1919/12/1,Fukuoka,85.8,114.2,6
1920/1/1,Fukuoka,83.2,80.8,4.6
1920/2/1,Fukuoka,76,111.6,4.8
1920/3/1,Fukuoka,207.5,128,8.4
1920/4/1,Fukuoka,42.6,198.7,12.5
1920/5/1,Fukuoka,133.6,174.4,15.5
1920/6/1,Fukuoka,179.5,112.7,20.9
1920/7/1,Fukuoka,188.5,223.4,26.7
1920/8/1,Fukuoka,120,218.4,25.9
1920/9/1,Fukuoka,100.6,181.4,23.4
1920/10/1,Fukuoka,30.8,233.6,16.2
1920/11/1,Fukuoka,105.5,142,13.6
1920/12/1,Fukuoka,101.5,84.1,7.6
1921/1/1,Fukuoka,75.9,96,5.8
1921/2/1,Fukuoka,68.8,121.7,5.6
1921/3/1,Fukuoka,169.8,187,7.4
1921/4/1,Fukuoka,175.4,179.1,13.9
1921/5/1,Fukuoka,114.8,218.9,16.6
1921/6/1,Fukuoka,467.9,75.9,20
1921/7/1,Fukuoka,88.4,232.5,25.4
1921/8/1,Fukuoka,30.4,267.5,26.9
1921/9/1,Fukuoka,286.7,148.5,21.5
1921/10/1,Fukuoka,47.9,182.4,15.5
1921/11/1,Fukuoka,44.6,183.4,9.8
1921/12/1,Fukuoka,37,97.9,6.2
1922/1/1,Fukuoka,79.5,97.6,2.9
1922/2/1,Fukuoka,159.4,116.4,7.3
1922/3/1,Fukuoka,126.6,185.8,7.6
1922/4/1,Fukuoka,103.7,209.2,13.7
1922/5/1,Fukuoka,47.7,233,18
1922/6/1,Fukuoka,128,223,22.2
1922/7/1,Fukuoka,338,212.6,25.8
1922/8/1,Fukuoka,19.4,307,28.1
1922/9/1,Fukuoka,388.3,170.5,23.5
1922/10/1,Fukuoka,49.7,200.2,16.9
1922/11/1,Fukuoka,110.8,161.2,10.7
1922/12/1,Fukuoka,25.3,138.8,5.9
1923/1/1,Fukuoka,61.2,88.3,4.5
1923/2/1,Fukuoka,87.7,100.4,4.7
1923/3/1,Fukuoka,80.4,181.8,9.8
1923/4/1,Fukuoka,137.9,142.6,13.1
1923/5/1,Fukuoka,197.9,181.9,18.3
1923/6/1,Fukuoka,470.5,148.7,21.1
1923/7/1,Fukuoka,433.9,204.1,25
1923/8/1,Fukuoka,76.7,278.6,27.7
1923/9/1,Fukuoka,187.5,182.4,22.9
1923/10/1,Fukuoka,227.3,158.7,16.3
1923/11/1,Fukuoka,131.6,111,11.6
1923/12/1,Fukuoka,52.6,83.7,6.9
1924/1/1,Fukuoka,54.2,97.7,5.1
1924/2/1,Fukuoka,71.8,67.3,5.4
1924/3/1,Fukuoka,40.6,195.5,5.9
1924/4/1,Fukuoka,112,177.6,13.6
1924/5/1,Fukuoka,137.8,194.9,17
1924/6/1,Fukuoka,133.4,188.7,20.4
1924/7/1,Fukuoka,135.8,256.1,27.2
1924/8/1,Fukuoka,228.7,240.4,26.5
1924/9/1,Fukuoka,158.6,170.1,21.7
1924/10/1,Fukuoka,78.8,178.4,16.6
1924/11/1,Fukuoka,75.9,138,10
1924/12/1,Fukuoka,59.8,119.4,6.1
1925/1/1,Fukuoka,88.5,69.1,4.4
1925/2/1,Fukuoka,75.6,105.2,3.7
1925/3/1,Fukuoka,29.9,236.9,7.6
1925/4/1,Fukuoka,74.6,215.4,11.8
1925/5/1,Fukuoka,197.8,165.6,17.4
1925/6/1,Fukuoka,230.8,119.2,21.6
1925/7/1,Fukuoka,124.7,195.5,25.5
1925/8/1,Fukuoka,42,282.6,26.7
1925/9/1,Fukuoka,305.1,144.6,22.5
1925/10/1,Fukuoka,26.3,215,16
1925/11/1,Fukuoka,68.8,143,12.8
1925/12/1,Fukuoka,110.9,93.2,6.9
1926/1/1,Fukuoka,37.3,114.4,4.5
1926/2/1,Fukuoka,86.3,142.5,5.5
1926/3/1,Fukuoka,69.9,216.3,7.6
1926/4/1,Fukuoka,42.7,245.9,12
1926/5/1,Fukuoka,193.4,169.2,17.3
1926/6/1,Fukuoka,86.2,222,20.2
1926/7/1,Fukuoka,179.4,250.8,26.2
1926/8/1,Fukuoka,81.4,267.9,27.9
1926/9/1,Fukuoka,288.8,167.3,23.6
1926/10/1,Fukuoka,81.8,179.7,15.7
1926/11/1,Fukuoka,53,190.2,10.9
1926/12/1,Fukuoka,86.4,97.5,5.5
1927/1/1,Fukuoka,43.2,111,4.5
1927/2/1,Fukuoka,57.9,91.8,4.2
1927/3/1,Fukuoka,195.3,151.8,7.8
1927/4/1,Fukuoka,205.2,206.8,12.3
1927/5/1,Fukuoka,35.9,276.4,16.4
1927/6/1,Fukuoka,137.3,214.9,21
1927/7/1,Fukuoka,408.2,225.9,27
1927/8/1,Fukuoka,295.1,173.9,26.4
1927/9/1,Fukuoka,274.8,118.2,21.1
1927/10/1,Fukuoka,57.1,201,16
1927/11/1,Fukuoka,35.1,169,12.1
1927/12/1,Fukuoka,55.1,114.5,7.9
1928/1/1,Fukuoka,118.4,75.3,5.2
1928/2/1,Fukuoka,85.6,131.6,5.2
1928/3/1,Fukuoka,86.8,191,8
1928/4/1,Fukuoka,111.5,220.1,13.2
1928/5/1,Fukuoka,44.9,222.8,18.2
1928/6/1,Fukuoka,432.8,157.1,21.5
1928/7/1,Fukuoka,280.8,181.7,25.6
1928/8/1,Fukuoka,81.5,216.8,25.5
1928/9/1,Fukuoka,246.8,169.6,23.8
1928/10/1,Fukuoka,13.1,216.5,16.7
1928/11/1,Fukuoka,113.5,159.3,12
1928/12/1,Fukuoka,62.5,111.9,7
1929/1/1,Fukuoka,40.8,96.6,4.2
1929/2/1,Fukuoka,39.1,117.8,4
1929/3/1,Fukuoka,85,181.4,8.7
1929/4/1,Fukuoka,132.4,223.3,12.7
1929/5/1,Fukuoka,71.5,196.8,17
1929/6/1,Fukuoka,164.2,175.7,22
1929/7/1,Fukuoka,173.4,223.9,26.4
1929/8/1,Fukuoka,106.3,270.2,27.2
1929/9/1,Fukuoka,92.8,171.8,21.7
1929/10/1,Fukuoka,30.7,192.4,16
1929/11/1,Fukuoka,104.8,117.8,10.3
1929/12/1,Fukuoka,147.3,105.8,9.2
1930/1/1,Fukuoka,32.4,113.6,4.2
1930/2/1,Fukuoka,90.7,128.5,7.1
1930/3/1,Fukuoka,107.3,169.7,9.8
1930/4/1,Fukuoka,168,160.5,14.8
1930/5/1,Fukuoka,26.1,209.4,18
1930/6/1,Fukuoka,229.8,175,22.3
1930/7/1,Fukuoka,106.5,271.3,28.1
1930/8/1,Fukuoka,293.7,212.2,26.7
1930/9/1,Fukuoka,60.9,218.5,21.6
1930/10/1,Fukuoka,105.3,210,16
1930/11/1,Fukuoka,104.2,118.4,10.3
1930/12/1,Fukuoka,39,135,7.6
1931/1/1,Fukuoka,121.6,93.1,6.1
1931/2/1,Fukuoka,100.5,87.3,5.3
1931/3/1,Fukuoka,88.6,200.8,9.3
1931/4/1,Fukuoka,91.8,150.9,12.7
1931/5/1,Fukuoka,91.1,215.8,16.7
1931/6/1,Fukuoka,93.1,177.7,21.5
1931/7/1,Fukuoka,631.3,95.4,24.1
1931/8/1,Fukuoka,14,243,27.3
1931/9/1,Fukuoka,170.6,153.9,22.8
1931/10/1,Fukuoka,77,177,15.8
1931/11/1,Fukuoka,111.3,146.5,12.7
1931/12/1,Fukuoka,132.2,102.6,8.2
1932/1/1,Fukuoka,58.9,110.7,6.7
1932/2/1,Fukuoka,74.4,94.3,5
1932/3/1,Fukuoka,83.4,166.1,7.3
1932/4/1,Fukuoka,142.4,190.6,12.3
1932/5/1,Fukuoka,205.1,201.9,17.3
1932/6/1,Fukuoka,140,172.1,21
1932/7/1,Fukuoka,133.5,249.2,26.9
1932/8/1,Fukuoka,89.1,201.8,26.5
1932/9/1,Fukuoka,254,128.6,20.8
1932/10/1,Fukuoka,7.2,209.7,14.8
1932/11/1,Fukuoka,76.8,132.4,11.4
1932/12/1,Fukuoka,143.2,103.7,7.9
1933/1/1,Fukuoka,93.2,62,4
1933/2/1,Fukuoka,24.8,121.8,4.3
1933/3/1,Fukuoka,141.7,150,7.2
1933/4/1,Fukuoka,222.7,143.9,13
1933/5/1,Fukuoka,198.7,186.4,18.4
1933/6/1,Fukuoka,122,175.2,22.9
1933/7/1,Fukuoka,217,240.4,27.1
1933/8/1,Fukuoka,166.3,230.6,26.6
1933/9/1,Fukuoka,54.7,221.5,22.5
1933/10/1,Fukuoka,222.9,165.7,16.2
1933/11/1,Fukuoka,75.2,175.2,12
1933/12/1,Fukuoka,66.1,118.6,8.2
1934/1/1,Fukuoka,14.5,109.7,2.7
1934/2/1,Fukuoka,38.6,146.2,4.6
1934/3/1,Fukuoka,64.4,160,7.4
1934/4/1,Fukuoka,121.5,172.6,12.4
1934/5/1,Fukuoka,32.6,230.4,18.1
1934/6/1,Fukuoka,48.6,202.5,22.5
1934/7/1,Fukuoka,221.9,260.2,27.2
1934/8/1,Fukuoka,102.9,283.8,27
1934/9/1,Fukuoka,475.3,157.3,21.6
1934/10/1,Fukuoka,58.5,158.5,15.1
1934/11/1,Fukuoka,134.1,149.6,10.5
1934/12/1,Fukuoka,51.7,144.9,8.1
1935/1/1,Fukuoka,27.5,135.5,5.2
1935/2/1,Fukuoka,104,126.9,6
1935/3/1,Fukuoka,63.2,202.7,9.3
1935/4/1,Fukuoka,101.9,185.3,12.9
1935/5/1,Fukuoka,52.4,265.2,17.7
1935/6/1,Fukuoka,663.3,210.3,21.5
1935/7/1,Fukuoka,251.6,233.3,26.2
1935/8/1,Fukuoka,145.4,238.1,26.5
1935/9/1,Fukuoka,255.9,118.7,21.5
1935/10/1,Fukuoka,76.3,220.5,16.7
1935/11/1,Fukuoka,71.7,167.1,12.1
1935/12/1,Fukuoka,83.1,83,6.3
1936/1/1,Fukuoka,38.6,70,2.4
1936/2/1,Fukuoka,55.1,114.3,3.4
1936/3/1,Fukuoka,30.5,186.3,5.5
1936/4/1,Fukuoka,170.8,164.3,12.6
1936/5/1,Fukuoka,174,188.2,16.6
1936/6/1,Fukuoka,137.3,219.3,22.3
1936/7/1,Fukuoka,337.9,190.2,25.4
1936/8/1,Fukuoka,432.9,170.9,26.2
1936/9/1,Fukuoka,111.1,233.7,23.3
1936/10/1,Fukuoka,8.8,228,16.6
1936/11/1,Fukuoka,67.9,154.9,11.1
1936/12/1,Fukuoka,128.9,111.7,8.4
1937/1/1,Fukuoka,102.2,82.4,5.8
1937/2/1,Fukuoka,114.8,96.1,7.6
1937/3/1,Fukuoka,89.1,170.5,8.7
